"uuid","Objectnummer","Geïmporteerd vanuit VH (Project 1)","Export naar VH (Project 2)","Geëxporteerd naar VH (Project 2)","Serienaam VH (Project 2)","Naar krant-en-fotos.nl","thumbnail","t2_serie_name","t3_description","t3_entry_number","t3_log_page_id","t3_vh_entry_number","t3_catalog_card","t4_keyword","t4_correct"
"4fbaf8ac-707e-212a-873b-b9c2548266b1","NL-HlmNHA_1478_15612K00_34","1","1","1","random_20","1","","Kleinbeeld 1977","Stemlokaal, stadhuis","{71730}","","","{Verkiezingen}","{57c77c9c-655f-ac10-9b42-d2640f84ed62,d818ce63-45c9-31a8-3ee5-7b24db86536d,9e9bc5f1-d892-9c81-a462-f268b6f8816d,8baa6a68-94d5-862f-803f-fda90117a4d5,e15f3c52-5da4-d870-00e8-a29b1f5045af}","{NULL,NULL,NULL,NULL,NULL}"
"4fd1a9b6-6252-bb82-1f9b-0b64b61737a5","NL-HlmNHA_1478_24033K00_38","1","1","1","random_5","","","Kleinbeeld 1984","Trainer Concordia","{106725}","","","{""Voetbal personen en trainers""}","{a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,834c6f5f-6887-8d4e-9a7b-42385d64cf96,5059b072-8b5c-827a-9424-d69e55eb1a91,70220364-262f-1396-f727-e8c114ed37ad,227d3a46-6018-7cd5-9d92-598256799b94}","{NULL,NULL,NULL,NULL,NULL}"
"4fd224be-d518-0dce-7749-28c9546dc1ae","NL-HlmNHA_1478_08330K00_11","1","1","1","random_16","1","","Kleinbeeld 1970","Ali Kham Brothers","{45230}","","","{Muziek}","{dfda4e8b-b37e-63e8-7cd9-c560d66fe841,716595d3-8302-c8ce-3dd7-cc094a31a170,b020c660-15d6-f348-e506-e5ef93f721b0,b489c7cd-763e-aee3-dc8b-1d569d3370cb,474f47b9-8ef4-5ece-6c43-c5a1020b6bfd}","{NULL,NULL,NULL,NULL,NULL}"
"4fd74b55-6aa8-aae3-0cc2-00bc654f92c2","NL-HlmNHA_1478_06287K00_17","1","1","1","random_7","","","Kleinbeeld 1968","H.C.K. - Haarlem Nicols","{37625}","","","{Honkbal}","{f8c85b25-dcf2-b36d-56ce-c3258c3ec853,c5d5be73-6728-d8d2-2487-788fca9a3138,66d3272b-dc63-c875-b7a1-a15f38b87df4,94fefc39-1f7c-45af-2b52-c4daf0ff5f02,7ef0d313-4b9e-6c15-fb3c-95790a3d65b4}","{NULL,NULL,NULL,NULL,NULL}"
"4fdd72d1-eb77-00a7-862e-925d20b74a7a","NL-HlmNHA_1478_21198K01_06","1","1","1","random_3","","","Kleinbeeld 1981","Jubileum hr. van Dijk, Haarlems Dagblad","{93691,93690,93692}","","","{""Haarlems Dagblad e.d. en IJmuider Courant en Koeri"",""Jubileum, jubilea"",Personen}","{8baa6a68-94d5-862f-803f-fda90117a4d5,716595d3-8302-c8ce-3dd7-cc094a31a170,9a1710fc-278e-c11e-e3d5-5c4587324dd3,e15f3c52-5da4-d870-00e8-a29b1f5045af,5da7ddba-7fbc-cf76-a750-d57bc8afc0d0}","{NULL,NULL,NULL,NULL,NULL}"
"4fddb679-eec3-9303-dcdf-83797a0a042b","NL-HlmNHA_1478_00787K00_05","1","1","1","random_3","","","Kleinbeeld 1963","Sigarenhandel H.Goosens","{24725}","","","{Interieur}","{dc1a1f0b-9c28-29ed-e798-195e5d3f07aa,a74a8834-b7f6-c2b6-b27f-2be60d6e4fb6,9e9bc5f1-d892-9c81-a462-f268b6f8816d,cada4aaf-64c9-ac97-e443-be2eccb7f895,d818ce63-45c9-31a8-3ee5-7b24db86536d}","{NULL,NULL,NULL,NULL,NULL}"
"4fe9de03-4eb2-e00c-040e-abc0f3f2facd","NL-HlmNHA_1478_06387K00_20","1","1","1","random_8","","","Kleinbeeld 1968","Concours d'Elegance, Santpoort","{38026}","","","{Concours}","{04c8f727-f4be-4673-47ef-c6cb161bb0b3,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,0bfe4e84-90fa-72c7-ce6f-2d841f6a84a6,9c838793-6993-d946-2f2d-16592a3bd6ac,87757ebc-289d-32e3-6749-cfc41f17ca64}","{NULL,NULL,NULL,NULL,NULL}"
"50008c28-892a-1473-38ef-671073dac626","NL-HlmNHA_1478_19842K01_42","1","1","1","random_17","","","Kleinbeeld 1980","Afbreken strandhuisjes IJmuiden","{87831}","","","{""Strand en stranden""}","{ae1ee599-e9cc-f5cd-fd36-1928117575cb,0199e8d2-824a-b19a-be6a-5ee3beb624b5,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,19dd0c73-e0c7-50d8-4a0b-32b470ecf44a,06511001-cfb1-2434-97ad-88a8bc6badb6}","{NULL,NULL,NULL,NULL,NULL}"
"500419b0-6c4a-9cfc-8cf2-a5701407f5fa","NL-HlmNHA_1478_13723K00_27","1","1","1","random_9","1","","Kleinbeeld 1975","Vijver met openluchttheater achter kerk te Heemskerk","{61307}","","","{Vijvers}","{54b7e786-c900-f102-4ff0-3cf505bdef33,9571146c-71de-7477-b892-3c6f0dba1d7e,ae1ee599-e9cc-f5cd-fd36-1928117575cb,38226bd1-158d-2be7-dd1e-154630710f05,8e826567-c7db-d67c-61c8-23917f87030b}","{NULL,NULL,NULL,NULL,NULL}"
"500a5dff-a63a-4fb9-d7bf-2d31260addf6","NL-HlmNHA_1478_14669K01_17","1","1","1","random_12","1","","Kleinbeeld 1976","5 jongens, Wijk aan Zee, voor bomen","{67082}","","","{Bomen}","{086db4c8-b874-7d48-1944-e81f0030d0d6,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,54b7e786-c900-f102-4ff0-3cf505bdef33,72f3d178-5079-6d8f-3052-c433bf564b98,9b975476-aa14-6e4d-1d71-e7db3d82285e}","{NULL,NULL,NULL,NULL,NULL}"
"500c32d1-2f44-57c4-8d6e-3bc97f895bad","NL-HlmNHA_1478_26907K00_18","1","1","1","random_13","","","Kleinbeeld 1986","Onderscheiding ivm redding door burgemeester Schmitz","{122139}","","","{Onderscheidingen}","{9e9bc5f1-d892-9c81-a462-f268b6f8816d,5da7ddba-7fbc-cf76-a750-d57bc8afc0d0,9b975476-aa14-6e4d-1d71-e7db3d82285e,1da309e9-56e8-882f-b48d-b88bd69e3fab,716595d3-8302-c8ce-3dd7-cc094a31a170}","{NULL,NULL,NULL,NULL,NULL}"
"501497f6-e40d-beab-aca0-04981fdb66d1","NL-HlmNHA_1478_17944K00_28","1","1","1","random_11","1","","Kleinbeeld 1979","Huldiging Kic speler Ger Tesselaar, 250e wedstr.","{80568}","","","{Huldiging}","{c5d5be73-6728-d8d2-2487-788fca9a3138,b489c7cd-763e-aee3-dc8b-1d569d3370cb,66d3272b-dc63-c875-b7a1-a15f38b87df4,25fa0c76-63dd-58be-0265-8fcfa54db6e1,c3cd755d-34c8-d31c-072d-02b34142daba}","{NULL,NULL,NULL,NULL,NULL}"
"501e5ce5-ce00-d85e-40c9-dac1176ec9d1","NL-HlmNHA_1478_21079K02_01","1","1","1","random_15","","","Kleinbeeld 1981","Huwelijk Lennaert Nijgh en Josee Koning","{93039,93038}","","","{Huwelijk}","{086db4c8-b874-7d48-1944-e81f0030d0d6,f98728e0-b7a0-5cd8-328e-b529fb4b1989,227d3a46-6018-7cd5-9d92-598256799b94,89d20b42-21b2-b79f-b494-53e0de5d176d,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6}","{NULL,NULL,NULL,NULL,NULL}"
"5020d316-348f-1244-ffd1-989b6a15562b","NL-HlmNHA_1478_06381K00_06","1","1","1","random_5","","","Kleinbeeld 1968","Stuif- Stuif Schalkwijk","{38015}","","","{""Stuif stuif""}","{a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,12ab16d1-2d0d-1e11-7cae-22a29ab9ce71,9e9bc5f1-d892-9c81-a462-f268b6f8816d,57c77c9c-655f-ac10-9b42-d2640f84ed62,5da7ddba-7fbc-cf76-a750-d57bc8afc0d0}","{NULL,NULL,NULL,NULL,NULL}"
"5021b23e-619f-956d-4ad8-59f16ea20d9f","NL-HlmNHA_1478_24876K00_32","1","1","1","random_15","","","Kleinbeeld 1985","Ext. CIOS Overveen","{111936}","","","{C.I.O.S.}","{9571146c-71de-7477-b892-3c6f0dba1d7e,c7d7de0a-1aad-64b8-4208-0d188cacef9d,bdc7a6c2-432f-cb2c-de8f-275265effcdc,dfda4e8b-b37e-63e8-7cd9-c560d66fe841,9b975476-aa14-6e4d-1d71-e7db3d82285e}","{NULL,NULL,NULL,NULL,NULL}"
"50259677-4179-50ea-de4c-384782e5a7d6","NL-HlmNHA_1478_02790K00_21","1","1","1","random_3","","","Kleinbeeld 1964","Reclame bij Toni Boltini","{28194}","","","{Circus}","{87757ebc-289d-32e3-6749-cfc41f17ca64,c4db0acb-a485-a644-581f-ef8e352c3236,dfda4e8b-b37e-63e8-7cd9-c560d66fe841,1047c920-6143-666f-7526-529d662fdfbc,5f261977-2ee0-3e45-8ad7-53ab45d2a466}","{NULL,NULL,NULL,NULL,NULL}"
"5031387e-2f2a-53c6-4285-e8ddce583597","NL-HlmNHA_1478_26029K02_17","1","1","1","random_1","","","Kleinbeeld 1986","Willem van de Aar, elfstedentocht","{117819}","","","{Schaatsen}","{0b183ba6-f519-f1b0-0ddc-567830ca44d9,19dd0c73-e0c7-50d8-4a0b-32b470ecf44a,50359b71-5e1d-c81b-e550-e819280d3bcc,716595d3-8302-c8ce-3dd7-cc094a31a170,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6}","{NULL,NULL,NULL,NULL,NULL}"
"50325ca8-ecc8-c8e3-5a3d-f433e1942ff6","NL-HlmNHA_1478_18492K02_05","1","1","1","random_9","1","","Kleinbeeld 1979","Receptie 60 jr. DSS","{82655}","","","{Recepties}","{e80b1ae8-0312-380a-333e-f8de176c77c1,716595d3-8302-c8ce-3dd7-cc094a31a170,9b975476-aa14-6e4d-1d71-e7db3d82285e,57c77c9c-655f-ac10-9b42-d2640f84ed62,04c8f727-f4be-4673-47ef-c6cb161bb0b3}","{NULL,NULL,NULL,NULL,NULL}"
"5037cbac-dff9-4503-9c9d-ea922422cf72","NL-HlmNHA_1478_03445K00_30","1","1","1","random_17","","","Kleinbeeld 1965","Huizen Willebrordstraat 26 IJmuiden","{31357}","","","{""IJmuiden, Velsen""}","{bdc7a6c2-432f-cb2c-de8f-275265effcdc,9571146c-71de-7477-b892-3c6f0dba1d7e,5059b072-8b5c-827a-9424-d69e55eb1a91,ea81c655-a3aa-a8ee-b6dc-bac32fa65f5a,d454f996-fd20-a1c2-16a8-3a0d7acd47b7}","{NULL,NULL,NULL,NULL,NULL}"
"504aa641-6831-6ff2-6999-117cfcf180de","NL-HlmNHA_1478_24804K00_29","1","1","1","random_17","","","Kleinbeeld 1985","Sneeuw vrij maken ijsbaan Haarlemmerliede","{111468,111469}","","","{Sneeuw,""IJs, ijsbaan, ijshockey""}","{19dd0c73-e0c7-50d8-4a0b-32b470ecf44a,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,020c70ac-8e33-8820-4f8f-e6965b48ee71,2efffa62-03ef-8c07-a898-9a996f30f08f,0b183ba6-f519-f1b0-0ddc-567830ca44d9}","{NULL,NULL,NULL,NULL,NULL}"
"504b86ac-4af5-42a1-91b6-0cff762436c5","NL-HlmNHA_1478_07220K00_02","1","1","1","random_16","","","Kleinbeeld 1969","Directrice Huuksloot, Kijkduin","{41411}","","","{Personen}","{227d3a46-6018-7cd5-9d92-598256799b94,d984e757-c661-3bf1-c480-e21b97f7078d,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,7cc6deb8-3e98-1f09-0dce-e67f36e1f3c4,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6}","{NULL,NULL,NULL,NULL,NULL}"
"504c38a7-9ce5-79da-1241-71e4aaa85aad","NL-HlmNHA_1478_05137K00_29","1","1","1","random_19","","","Kleinbeeld 1967","Drukte café Groenendaal","{33602}","","","{Drukte}","{d454f996-fd20-a1c2-16a8-3a0d7acd47b7,0199e8d2-824a-b19a-be6a-5ee3beb624b5,dfda4e8b-b37e-63e8-7cd9-c560d66fe841,086db4c8-b874-7d48-1944-e81f0030d0d6,42b2daf6-eaad-a3eb-ab9e-d31c080765c3}","{NULL,NULL,NULL,NULL,NULL}"
"50585697-c8a5-43a3-f61d-fd88f6904e9f","NL-HlmNHA_1478_18542K00_07","1","1","1","random_10","1","","Kleinbeeld 1979","Ext. Woodbrookers, Bentveld","{83291}","","","{Exterieur}","{bdc7a6c2-432f-cb2c-de8f-275265effcdc,9571146c-71de-7477-b892-3c6f0dba1d7e,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,7ab5c31c-f58c-5305-d70b-74ee936db03c,c7d7de0a-1aad-64b8-4208-0d188cacef9d}","{NULL,NULL,NULL,NULL,NULL}"
"5068bfbe-75ca-d3bf-b6b7-16644356f88d","NL-HlmNHA_1478_13098K00_03","1","1","1","random_7","1","","Kleinbeeld 1974","Woonwagens in Beverwijk","{58236}","","","{""Woonwagens, woonwagenkampen, woonwagenbewoners""}","{d454f996-fd20-a1c2-16a8-3a0d7acd47b7,ea81c655-a3aa-a8ee-b6dc-bac32fa65f5a,bdc7a6c2-432f-cb2c-de8f-275265effcdc,0199e8d2-824a-b19a-be6a-5ee3beb624b5,c3cd755d-34c8-d31c-072d-02b34142daba}","{NULL,NULL,NULL,NULL,NULL}"
"506f700d-0928-e882-c595-ab965339b8aa","NL-HlmNHA_1478_16224K00_08","1","1","1","random_3","1","","Kleinbeeld 1977","Kerstbomen Burgwal","{74167}","","","{""Kerstmis en kerstbomen""}","{ef89f068-ad28-5095-0edd-ca77be88e074,9571146c-71de-7477-b892-3c6f0dba1d7e,42b2daf6-eaad-a3eb-ab9e-d31c080765c3,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,bdc7a6c2-432f-cb2c-de8f-275265effcdc}","{NULL,NULL,NULL,NULL,NULL}"
"50740dbc-4d06-a944-d93e-459c94914416","NL-HlmNHA_1478_09791K00_27","1","1","1","random_18","1","","Kleinbeeld 1971","Hearing, Zwaanshoek","{49573}","","","{Bijeenkomsten}","{f4f08a49-64fe-3e88-1350-1341528c6b94,4bf7374b-084e-6d72-b196-d4e418254682,87757ebc-289d-32e3-6749-cfc41f17ca64,b020c660-15d6-f348-e506-e5ef93f721b0,8baa6a68-94d5-862f-803f-fda90117a4d5}","{NULL,NULL,NULL,NULL,NULL}"
"5075503b-97e8-b5b6-2905-216ebfe5ea08","NL-HlmNHA_1478_14068K00_16","1","1","1","random_19","1","","Kleinbeeld 1975","Grote Kerk, Haarlem","{63427}","","","{Kerken}","{5059b072-8b5c-827a-9424-d69e55eb1a91,c7d7de0a-1aad-64b8-4208-0d188cacef9d,caf0c391-4402-4ce1-f102-dde61dace211,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,9c838793-6993-d946-2f2d-16592a3bd6ac}","{NULL,NULL,NULL,NULL,NULL}"
"50786e70-c8f1-41f6-7e3a-7f26eb0ca8fa","NL-HlmNHA_1478_17505K00_23","1","1","1","random_11","1","","Kleinbeeld 1978","Carillon Boys - IJmond '73","{79130}","","","{Zaalvoetbal}","{97a2afcc-7548-3055-09d9-adfbe7044cd1,2cb3db88-c09c-75da-8e3a-1e7fcf184a3c,efe13355-3612-9157-fe75-85d00b97e208,c8f3165d-24eb-f48f-f57b-71695fef0494,7ef0d313-4b9e-6c15-fb3c-95790a3d65b4}","{NULL,NULL,NULL,NULL,NULL}"
"50788bc9-ccad-c723-d847-ff217fb34408","NL-HlmNHA_1478_07201K00_20","1","1","1","random_7","","","Kleinbeeld 1969","Onderscheiding burg. Cremers","{41339}","","","{Burgemeesters}","{e15f3c52-5da4-d870-00e8-a29b1f5045af,5da7ddba-7fbc-cf76-a750-d57bc8afc0d0,43642043-b5da-888a-ccc7-f6715167a42a,716595d3-8302-c8ce-3dd7-cc094a31a170,9b975476-aa14-6e4d-1d71-e7db3d82285e}","{NULL,NULL,NULL,NULL,NULL}"
"5078dec8-87de-7865-d25b-16970c71659f","NL-HlmNHA_1478_19522K01_07","1","1","1","random_3","","","Kleinbeeld 1980","Botenshow Spaarne bij Floresstraat","{86584}","","","{Boten}","{38226bd1-158d-2be7-dd1e-154630710f05,caf0c391-4402-4ce1-f102-dde61dace211,0988d5f4-bb6f-b657-7e61-630e9eeb5d04,9c838793-6993-d946-2f2d-16592a3bd6ac,42b2daf6-eaad-a3eb-ab9e-d31c080765c3}","{NULL,NULL,NULL,NULL,NULL}"
"507b2393-3952-e62d-dc84-5a28760bbe30","NL-HlmNHA_1478_14667K00_23","1","1","1","random_14","1","","Kleinbeeld 1976","Musical Koningsplein, Oud IJmuiden","{67078}","","","{Musical}","{8baa6a68-94d5-862f-803f-fda90117a4d5,706a532f-8468-4566-b226-969428487150,a74a8834-b7f6-c2b6-b27f-2be60d6e4fb6,dfda4e8b-b37e-63e8-7cd9-c560d66fe841,1da309e9-56e8-882f-b48d-b88bd69e3fab}","{NULL,NULL,NULL,NULL,NULL}"
"5084f521-4bf6-ff97-8f71-b5d704acf1d3","NL-HlmNHA_1478_19464K00_05","1","1","1","random_11","","","Kleinbeeld 1980","Portret hr. Penders culturele raad Noord-Holland","{86342}","","","{Portretten}","{6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,5da7ddba-7fbc-cf76-a750-d57bc8afc0d0,43642043-b5da-888a-ccc7-f6715167a42a,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,227d3a46-6018-7cd5-9d92-598256799b94}","{NULL,NULL,NULL,NULL,NULL}"
"5089ea65-5f33-fbdc-1940-b713d8ab057f","NL-HlmNHA_1478_13130K01_02","1","1","1","random_9","1","","Kleinbeeld 1974","Uitverkoop electronica All-Wave","{58374}","","","{Uitverkoop}","{a74a8834-b7f6-c2b6-b27f-2be60d6e4fb6,25fa0c76-63dd-58be-0265-8fcfa54db6e1,87757ebc-289d-32e3-6749-cfc41f17ca64,9e9bc5f1-d892-9c81-a462-f268b6f8816d,dfda4e8b-b37e-63e8-7cd9-c560d66fe841}","{NULL,NULL,NULL,NULL,NULL}"
"508b4fd4-15a6-0158-41b6-fb58457f77fa","NL-HlmNHA_1478_10437K00_04","1","1","1","random_13","1","","Kleinbeeld 1972","Zangeres Debby","{51539}","","","{Muziek}","{20f2779d-9c21-0052-9289-52040fb4d54e,1f83148f-2618-e653-12bf-7395f3496f23,9b975476-aa14-6e4d-1d71-e7db3d82285e,5da7ddba-7fbc-cf76-a750-d57bc8afc0d0,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6}","{NULL,NULL,NULL,NULL,NULL}"
"508decbc-36ea-f607-f1c6-f6e4be826d08","NL-HlmNHA_1478_16193K00_41","1","1","1","random_19","1","","Kleinbeeld 1977","Brandweer oefening PZ, S'poort","{74023}","","","{""Branden, brandweer""}","{d454f996-fd20-a1c2-16a8-3a0d7acd47b7,d5618bae-755d-e676-951b-5c23f96607e7,04c8f727-f4be-4673-47ef-c6cb161bb0b3,b489c7cd-763e-aee3-dc8b-1d569d3370cb,57c77c9c-655f-ac10-9b42-d2640f84ed62}","{NULL,NULL,NULL,NULL,NULL}"
"50b6623c-3112-3af8-d045-55811763199f","NL-HlmNHA_1478_22328K00_29","1","1","1","random_15","","","Kleinbeeld 1982","Afgebrande manege, eigenaar, IJmuiden","{98332}","","","{""Branden, brandweer""}","{e119f947-9a96-32da-27b3-ed3fdd0bd681,227d3a46-6018-7cd5-9d92-598256799b94,020c70ac-8e33-8820-4f8f-e6965b48ee71,d5a80a03-d4c9-079d-407e-429bb38fe5d0,42b2daf6-eaad-a3eb-ab9e-d31c080765c3}","{NULL,NULL,NULL,NULL,NULL}"
"50bf64be-e6de-422c-4af7-bc72b9cfd905","NL-HlmNHA_1478_19634K00_23","1","1","1","random_7","","","Kleinbeeld 1980","Aankomst Sail 1980, IJmuiden","{87053}","","","{Zeilen}","{c72acb29-8c2b-28f0-376c-bcc717573275,6687f90e-798d-5a52-6abd-dfd7d9b4bf2a,02f9b8eb-0589-ec17-0761-8169a98791f7,020c70ac-8e33-8820-4f8f-e6965b48ee71,d454f996-fd20-a1c2-16a8-3a0d7acd47b7}","{NULL,NULL,NULL,NULL,NULL}"
"50c179ef-fbae-4d8d-5003-9b17b733fae0","NL-HlmNHA_1478_24652K00_31","1","1","1","random_18","","","Kleinbeeld 1984","DWT - Breda","{110538}","","","{Waterpolo}","{19dd0c73-e0c7-50d8-4a0b-32b470ecf44a,e9228b5a-8ee7-012e-a672-39c0c4e5b414,9219934b-ea10-0d9d-58c5-793ed8068935,086db4c8-b874-7d48-1944-e81f0030d0d6,7dbc6a7e-4258-2434-bc3d-567164764912}","{NULL,NULL,NULL,NULL,NULL}"
"50c59583-155e-e739-49a2-cd0463353490","NL-HlmNHA_1478_10883K00_17","1","1","1","random_20","1","","Kleinbeeld 1972","Ext. de Mel","{53087}","","","{Exterieur}","{1d6c19c6-343a-1bf7-c7d4-7ac4bcbe511d,bdc7a6c2-432f-cb2c-de8f-275265effcdc,04c8f727-f4be-4673-47ef-c6cb161bb0b3,ea81c655-a3aa-a8ee-b6dc-bac32fa65f5a,9571146c-71de-7477-b892-3c6f0dba1d7e}","{NULL,NULL,NULL,NULL,NULL}"
"50cb95a3-7a43-ff61-23e4-e7d70c7d64aa","NL-HlmNHA_1478_14276K00_12","1","1","1","random_5","1","","Kleinbeeld 1975","EINDE GIJZELING AMSTERDAM","{64673}","","","{Gijzeling}","{e80b1ae8-0312-380a-333e-f8de176c77c1,c72acb29-8c2b-28f0-376c-bcc717573275,70220364-262f-1396-f727-e8c114ed37ad,d454f996-fd20-a1c2-16a8-3a0d7acd47b7,0bfe4e84-90fa-72c7-ce6f-2d841f6a84a6}","{NULL,NULL,NULL,NULL,NULL}"
"50d43763-1a65-8893-9428-f902a39db56d","NL-HlmNHA_1478_15761K00_36","1","1","1","random_4","1","","Kleinbeeld 1977","Prijsuitreiking orgelconcours Jan Raas Stadhuis","{72286,72287}","","","{Prijsuitreiking,""Orgels en organisten""}","{6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,dfda4e8b-b37e-63e8-7cd9-c560d66fe841,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,d984e757-c661-3bf1-c480-e21b97f7078d,4e69c87b-3925-1869-c7c2-227208f46c74}","{NULL,NULL,NULL,NULL,NULL}"
"50d93236-916c-bf2b-006f-217323a6ebe1","NL-HlmNHA_1478_07335K00_13","1","1","1","random_9","","","Kleinbeeld 1969","Hr. Veenstra","{41859}","","","{Personen}","{895057d1-f028-e1e2-d723-583498ff62e0,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,a2c47bdc-ae1f-8dd4-8e2d-3df8a28a03c6,5059b072-8b5c-827a-9424-d69e55eb1a91,5da7ddba-7fbc-cf76-a750-d57bc8afc0d0}","{NULL,NULL,NULL,NULL,NULL}"
"50e0a400-d963-c030-9779-5e72ba5dd5e0","NL-HlmNHA_1478_16917K01_13","1","1","1","random_17","1","","Kleinbeeld 1978","Kindermusical voor gehandicapten, Bloemendaal (Zonnebloem)","{77079}","","","{Musical}","{b020c660-15d6-f348-e506-e5ef93f721b0,f4f08a49-64fe-3e88-1350-1341528c6b94,dfda4e8b-b37e-63e8-7cd9-c560d66fe841,87757ebc-289d-32e3-6749-cfc41f17ca64,706a532f-8468-4566-b226-969428487150}","{NULL,NULL,NULL,NULL,NULL}"
"50e65b94-a234-7b87-1036-727739e8d249","NL-HlmNHA_1478_13862K01_13","1","1","1","random_16","1","","Kleinbeeld 1975","Int. meubelhallen, Cruquius, Heemstede","{62275,62273}","","","{Interieur,""Meubelen, meubels""}","{7ab5c31c-f58c-5305-d70b-74ee936db03c,c5dbd797-e798-e24d-b0d6-e57f7c907d38,57c77c9c-655f-ac10-9b42-d2640f84ed62,9e9bc5f1-d892-9c81-a462-f268b6f8816d,1deda0df-3044-4c88-6734-f142d36e45ec}","{NULL,NULL,NULL,NULL,NULL}"
"50e8cfdd-7e5e-c724-6179-1318f95e10d4","NL-HlmNHA_1478_09872K01_09","1","1","1","random_1","1","","Kleinbeeld 1971","Int. boetiek Passage, Zandvoort","{49877}","","","{Interieur}","{9e9bc5f1-d892-9c81-a462-f268b6f8816d,a74a8834-b7f6-c2b6-b27f-2be60d6e4fb6,25fa0c76-63dd-58be-0265-8fcfa54db6e1,43642043-b5da-888a-ccc7-f6715167a42a,f98728e0-b7a0-5cd8-328e-b529fb4b1989}","{NULL,NULL,NULL,NULL,NULL}"
"50e97ab5-5902-6edf-8c6b-d86579b8b1a7","NL-HlmNHA_1478_07587K00_31","1","1","1","random_4","","","Kleinbeeld 1969","Lijk mevr. van Ienen","{42846}","","","{Diversen}","{0748aced-128a-a382-b7bc-62c853c16119,5059b072-8b5c-827a-9424-d69e55eb1a91,e15f3c52-5da4-d870-00e8-a29b1f5045af,acde7e0b-44fd-2607-d8a3-e2888b4aacf2,20f2779d-9c21-0052-9289-52040fb4d54e}","{NULL,NULL,NULL,NULL,NULL}"
"50efba2b-f7b5-b031-a3b6-80ff0b5aa4a6","NL-HlmNHA_1478_09895K01_33","1","1","1","random_18","1","","Kleinbeeld 1971","Opening Telefooncentrale","{49952}","","","{""Opening, openingen, in gebruik name""}","{dc1a1f0b-9c28-29ed-e798-195e5d3f07aa,716595d3-8302-c8ce-3dd7-cc094a31a170,6ff8044e-49e7-1f15-2a95-fe6aa68b73e8,57c77c9c-655f-ac10-9b42-d2640f84ed62,e15f3c52-5da4-d870-00e8-a29b1f5045af}","{NULL,NULL,NULL,NULL,NULL}"
"50f16139-0661-69c6-95cf-f2da82f57cfa","NL-HlmNHA_1478_24682K00_17","1","1","1","random_16","","","Kleinbeeld 1984","Loco burgemeester van Schooten","{110746,110747}","","","{Burgemeesters,""Gemeenteraad Haarlem""}","{4bf7374b-084e-6d72-b196-d4e418254682,43642043-b5da-888a-ccc7-f6715167a42a,716595d3-8302-c8ce-3dd7-cc094a31a170,94fefc39-1f7c-45af-2b52-c4daf0ff5f02,1d6c19c6-343a-1bf7-c7d4-7ac4bcbe511d}","{NULL,NULL,NULL,NULL,NULL}"
"50f62a53-8325-412f-3f28-69122d9b3f06","NL-HlmNHA_1478_05688K00_13","1","1","1","random_4","","","Kleinbeeld 1967","Afscheid Hr Spek","{35298}","","","{""Haarlems Dagblad e.d. en IJmuider Courant en Koeri""}","{25fa0c76-63dd-58be-0265-8fcfa54db6e1,12ab16d1-2d0d-1e11-7cae-22a29ab9ce71,c8f3165d-24eb-f48f-f57b-71695fef0494,9c9fdd99-5832-a001-3ac0-6938d00e4c74,716595d3-8302-c8ce-3dd7-cc094a31a170}","{NULL,NULL,NULL,NULL,NULL}"
"50ffb8ef-c510-9e2b-a25a-8fa19a6a192f","NL-HlmNHA_1478_28881K00_25","1","1","1","random_9","","","Kleinbeeld 1988","VVB - Hoofddorp","{131886}","","","{Voetbal}","{a2c04c1b-b694-0bd1-00c3-9cf454601322,c3cd755d-34c8-d31c-072d-02b34142daba,6534e494-1fcd-1784-ba9f-2fd66f3b0e32,c4db0acb-a485-a644-581f-ef8e352c3236,94fefc39-1f7c-45af-2b52-c4daf0ff5f02}","{NULL,NULL,NULL,NULL,NULL}"
"51011b7f-8fdd-808c-300c-3a4f35528978","NL-HlmNHA_1478_24064K00_37","1","1","1","random_16","","","Kleinbeeld 1984","Keukenhof vol met mensen","{106893}","","","{""\""Keukenhof\"" Stichting landgoed in Lisse""}","{a74a8834-b7f6-c2b6-b27f-2be60d6e4fb6,66d3272b-dc63-c875-b7a1-a15f38b87df4,1f83148f-2618-e653-12bf-7395f3496f23,20f2779d-9c21-0052-9289-52040fb4d54e,94fefc39-1f7c-45af-2b52-c4daf0ff5f02}","{NULL,NULL,NULL,NULL,NULL}"
