uuid,register_number,log_number,card_number,subcollectie,serie_name,preference,description,entry_number,catalog_card,catalog_card_scan,location,person,date,code,log_page_id,object_number,file_uuid,file_name,dam_path
96a8e6db-c30e-3145-4a82-a546d7f2b840,NL-HlmNHA_1478_13862K01,NL-HlmNHA_1478_13862K,01,K,"Kleinbeeld 1975",1975,"Brand in teerpot, Meer en Bosch, Heemstede",62265,"Branden, brandweer",NHA012000002_B_0697,,,10-06-1975,NL-HlmNHA_1478_13862K,,NL-HlmNHA_1478_13862K01_08,065d6cf0-0c45-03df-4c12-1358245f630b,NL-HlmNHA_1478_13862K01_08,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_13862K01/"
cea3fc16-aff8-4dc0-9d86-a3d659518292,NL-HlmNHA_1478_13862K01,NL-HlmNHA_1478_13862K,01,K,"Kleinbeeld 1975",1975,"Rupsenplaag in de duinen van IJmuiden",62282|62281,Dieren|Duinen,NHA012000004_D_0095|NHA012000004_D_0268,,,10-06-1975,NL-HlmNHA_1478_13862K,,NL-HlmNHA_1478_13862K01_34,588f0300-f3ca-3bac-dc38-fb11110d9557,NL-HlmNHA_1478_13862K01_34,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_13862K01/"
50e65b94-a234-7b87-1036-727739e8d249,NL-HlmNHA_1478_13862K01,NL-HlmNHA_1478_13862K,01,K,"Kleinbeeld 1975",1975,"Int. meubelhallen, Cruquius, Heemstede",62275|62273,"Interieur|Meubelen, meubels",NHA012000009_I_0044|NHA012000013_M_0121,,,10-06-1975,NL-HlmNHA_1478_13862K,,NL-HlmNHA_1478_13862K01_13,0fce4358-e196-281e-cb17-6e504f48d63c,NL-HlmNHA_1478_13862K01_13,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_13862K01/"
b210dd98-02e7-d720-7490-95d5b2809160,NL-HlmNHA_1478_15372K01,NL-HlmNHA_1478_15372K,01,K,"Kleinbeeld 1977",1977,"Trio Monty Alexander",70582,Muziek,NHA012000013_M_0294,,,12-03-1977,NL-HlmNHA_1478_15372K,,NL-HlmNHA_1478_15372K01_23,dcfd32b0-1bfa-8dbd-2e8b-449c43beb0f4,NL-HlmNHA_1478_15372K01_23,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_15372K01/"
8acc13c9-e559-252e-fcf5-1e4159ccfa8d,NL-HlmNHA_1478_15946K00,NL-HlmNHA_1478_15946K,00,K,"Kleinbeeld 1977",1977,"Sandra Lepol, Bloemendaal",73038,Hockey,NHA012000008_H_0247,,"Poole, Sandra Le",08-09-1977,NL-HlmNHA_1478_15946K,,NL-HlmNHA_1478_15946K00_34,29a9eb11-1872-e391-c549-30364f1532c1,NL-HlmNHA_1478_15946K00_34,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_15946K00/"
6718fac4-83e7-81cb-8dd7-1958b0e4b4af,NL-HlmNHA_1478_28625K00,NL-HlmNHA_1478_28625K,00,K,"Kleinbeeld 1988",1988,"Zaalvoetbaltoernooi IJmuiden",130663,Zaalvoetbal,NHA012000024_Z_0004,IJmuiden,,24-01-1988,NL-HlmNHA_1478_28625K,,NL-HlmNHA_1478_28625K00_40,27f6c26d-0eca-ec06-5b38-0cc87aa473bf,NL-HlmNHA_1478_28625K00_40,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_28625K00/"
2260cbb3-d474-17c5-0b1a-381a2b455255,NL-HlmNHA_1478_08450K00,NL-HlmNHA_1478_08450K,00,K,"Kleinbeeld 1970",1970,"Ziekendag Vogelenzang",45622,"Zieken en Ziekenhuizen",NHA012000024_Z_0096,,,15-07-1970,NL-HlmNHA_1478_08450K,,NL-HlmNHA_1478_08450K00_17,e28cdc0c-d5d9-6675-e8c4-79af2992d87f,NL-HlmNHA_1478_08450K00_17,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_08450K00/"
70ccddb0-65ad-a386-0062-c2eec63199d7,NL-HlmNHA_1478_24537K00,NL-HlmNHA_1478_24537K,00,K,"Kleinbeeld 1984",1984,"Heren van Kam en Streuker leraren Hoogovens",109772|109773,"Hoogovens|Personen onderwijs",NHA012000008_H_0438|NHA012000016_P_0429,IJmuiden,,08-10-1984,NL-HlmNHA_1478_24537K,,NL-HlmNHA_1478_24537K00_08,ff2aa305-8323-813b-63d0-562edf9dd600,NL-HlmNHA_1478_24537K00_08,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_24537K00/"
0c4709fa-c384-3529-9b0c-7408a81488da,NL-HlmNHA_1478_21197K00,NL-HlmNHA_1478_21197K,00,K,"Kleinbeeld 1981",1981,"Schoorsteenveger Hr. Steenbakker",93697|93696,Personen|Schoorstenen,NHA012000016_P_0289|NHA012000018_S_0651,,,05-10-1981,NL-HlmNHA_1478_21197K,,NL-HlmNHA_1478_21197K00_16,e472ef6f-9605-a7b1-9414-b90e876b189f,NL-HlmNHA_1478_21197K00_16,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_21197K00/"
afbe8325-15c1-385f-53ba-7e0c7243e86c,NL-HlmNHA_1478_18581K00,NL-HlmNHA_1478_18581K,00,K,"Kleinbeeld 1979",1979,"Aanrijding Stationsweg, Velsen",82985,Botsingen,NHA012000002_B_0593,"Velsen, Stationsweg",,30-10-1979,NL-HlmNHA_1478_18581K,,NL-HlmNHA_1478_18581K00_20,acca13e4-0284-23e3-f23a-d1a4ef9aacf1,NL-HlmNHA_1478_18581K00_20,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_18581K00/"
9dbf267d-72b3-037c-3140-1ad74a431bed,NL-HlmNHA_1478_18581K00,NL-HlmNHA_1478_18581K,00,K,"Kleinbeeld 1979",1979,"Portret Bernard Hollbrand",82990,Portretten,NHA012000016_P_0651,,"Hollbrand, Bernard",30-10-1979,NL-HlmNHA_1478_18581K,,NL-HlmNHA_1478_18581K00_17,625aff5d-08e4-de21-91ee-33155771b11e,NL-HlmNHA_1478_18581K00_17,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_18581K00/"
ec32f3ab-a7cb-fa2a-d58e-9199c2020770,NL-HlmNHA_1478_16603K01,NL-HlmNHA_1478_16603K,01,K,"Kleinbeeld 1978",1978,"VCIJ - OVRA",75742,Volleyball,NHA012000021_V_0380,,,02-04-1978,NL-HlmNHA_1478_16603K,,NL-HlmNHA_1478_16603K01_11,f13875fe-0db1-b0e0-061d-741e965060cc,NL-HlmNHA_1478_16603K01_11,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_16603K01/"
dc43a569-88c4-b76e-f855-b2acd3a07b39,NL-HlmNHA_1478_22267K00,NL-HlmNHA_1478_22267K,00,K,"Kleinbeeld 1982",1982,Modetrends,98149,Mode,NHA012000013_M_0157,,,04-09-1982,NL-HlmNHA_1478_22267K,,NL-HlmNHA_1478_22267K00_24,28acfc59-0241-31fd-aae0-95add8eaab06,NL-HlmNHA_1478_22267K00_24,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_22267K00/"
402e7fda-c336-7acf-b199-2ec604f4bc73,NL-HlmNHA_1478_08093K00,NL-HlmNHA_1478_08093K,00,K,"Kleinbeeld 1970",1970,"Ext. Ripperdakazerne",44485,Exterieur,NHA012000005_E_0274,,,31-03-1970,NL-HlmNHA_1478_08093K,,NL-HlmNHA_1478_08093K00_19,04e0c565-6186-0d6f-d703-494909ec27ab,NL-HlmNHA_1478_08093K00_19,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_08093K00/"
fb801cb1-f2c5-83d2-9777-01e8c04cb7c7,NL-HlmNHA_1478_29610K00,NL-HlmNHA_1478_29610K,00,K,"Kleinbeeld 1988",1988,"Opening radio Haarlem door wethouder de Bruin",135610|135611,"Opening, openingen, in gebruik name|Radio",NHA012000015_O_0144|NHA012000017_R_0286,Haarlem,,02-10-1988,NL-HlmNHA_1478_29610K,,NL-HlmNHA_1478_29610K00_04,e90aeb4b-c889-b1d5-2746-1ac8844b9c30,NL-HlmNHA_1478_29610K00_04,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_29610K00/"
0e146e51-5130-9c76-dfb7-070a40769692,NL-HlmNHA_1478_24863K00,NL-HlmNHA_1478_24863K,00,K,"Kleinbeeld 1985",1985,"Bouwkeetjes stellage Bavo Kerk, Grote Markt",111872|111873,"Bouwen, bouwputten|Kerken",NHA012000002_B_0607|NHA012000011_K_0076,"Haarlem, Grote Markt",,06-02-1985,NL-HlmNHA_1478_24863K,,NL-HlmNHA_1478_24863K00_24,2c00ac0c-ddbc-d2a6-872e-6d0526c64943,NL-HlmNHA_1478_24863K00_24,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_24863K00/"
74b9c3e3-09c2-8a06-5ed7-51b8e78ede54,NL-HlmNHA_1478_24863K00,NL-HlmNHA_1478_24863K,00,K,"Kleinbeeld 1985",1985,"Stadhuis in steigers ook gedeelte klaar",111887,"Stadhuis Haarlem",NHA012000018_S_0666,Haarlem,,06-02-1985,NL-HlmNHA_1478_24863K,,NL-HlmNHA_1478_24863K00_11,6abfca27-1e18-941e-881a-2b0ffb4456fc,NL-HlmNHA_1478_24863K00_11,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_24863K00/"
34b06be3-7880-9f79-b50d-077b2531c496,NL-HlmNHA_1478_13240K00,NL-HlmNHA_1478_13240K,00,K,"Kleinbeeld 1974",1974,"SIZO - SSS",58775,Voetbal,NHA012000021_V_0510,,,31-08-1974,NL-HlmNHA_1478_13240K,,NL-HlmNHA_1478_13240K00_10,96488a2d-62aa-1b42-66c5-213b3fdc71c6,NL-HlmNHA_1478_13240K00_10,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_13240K00/"
9d8a286b-7b77-7cd9-a7d1-9329cca871b9,NL-HlmNHA_1478_14696K00,NL-HlmNHA_1478_14696K,00,K,"Kleinbeeld 1976",1976,"Tineke Kalkman aan boord van Havendienst",67259|67260|67261,Havens|Personen|Schepen,NHA012000008_H_0154|NHA012000016_P_0249|NHA012000018_S_0381,,"Kalkman, Tineke",22-06-1976,NL-HlmNHA_1478_14696K,,NL-HlmNHA_1478_14696K00_30,c68f7244-bf6f-c183-1398-985da98fafbc,NL-HlmNHA_1478_14696K00_30,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_14696K00/"
81395801-0de4-6a08-c304-6bf2c478b770,NL-HlmNHA_1478_14696K00,NL-HlmNHA_1478_14696K,00,K,"Kleinbeeld 1976",1976,"Bezoek B en W Amsterdam aan IJmuiden 100 jaar Noordzeekanaal",67245|67246,"B en W|IJmuiden, Velsen",NHA012000002_B_0850|NHA012000023_Y_0015,,,22-06-1976,NL-HlmNHA_1478_14696K,,NL-HlmNHA_1478_14696K00_08,96b0fbeb-7afd-06f2-7415-115522a5e503,NL-HlmNHA_1478_14696K00_08,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_14696K00/"
ab3a71b5-0beb-8938-8ecd-bda540027f99,NL-HlmNHA_1478_14696K00,NL-HlmNHA_1478_14696K,00,K,"Kleinbeeld 1976",1976,"Start avondvierdaagse Velsen-Noord",67258,Start,NHA012000018_S_0691,,,22-06-1976,NL-HlmNHA_1478_14696K,,NL-HlmNHA_1478_14696K00_38,36aebb2e-8c62-5b73-d549-7771056c15ec,NL-HlmNHA_1478_14696K00_38,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_14696K00/"
3319ae41-6802-d4ad-c82e-fcdc90f9f74e,NL-HlmNHA_1478_22109K01,NL-HlmNHA_1478_22109K,01,K,"Kleinbeeld 1982",1982,"Jongeren bij schuurtje, Zwaluwstraat, Haarlem Noord",97623,Jongeren,NHA012000010_J_0035,"Haarlem, Zwaluwstraat",,21-07-1982,NL-HlmNHA_1478_22109K,,NL-HlmNHA_1478_22109K01_09,b10b8c3e-7149-1b8a-84f4-0d2b6c129a35,NL-HlmNHA_1478_22109K01_09,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_22109K01/"
0cc23b66-8efb-adfe-5896-6379345185b7,NL-HlmNHA_1478_22109K01,NL-HlmNHA_1478_22109K,01,K,"Kleinbeeld 1982",1982,"Reportage ""moet Telstar blijven""",97628,"Voetbal Telstar",NHA012000021_V_0840,,,21-07-1982,NL-HlmNHA_1478_22109K,,NL-HlmNHA_1478_22109K01_37,fc613e75-074a-d578-ac64-74b283a12edc,NL-HlmNHA_1478_22109K01_37,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_22109K01/"
75e262d4-1974-e554-993e-f352c4b614e7,NL-HlmNHA_1478_01018K01,NL-HlmNHA_1478_01018K,01,K,"Kleinbeeld 1963",1963,"Opblazen spoorbrug",25239,"Noord Holland Dorpen enz. Noordzeekanaal",NHA012000014_N_0077,,,26-07-1963,NL-HlmNHA_1478_01018K,,NL-HlmNHA_1478_01018K01_19,f01d9c1f-5adc-d3c8-e2aa-31bc0b9ba3b5,NL-HlmNHA_1478_01018K01_19,"/VeleHanden Fotopersbureau De Boer/Batch_01/NL-HlmNHA_1478_01018K01/"
ce52e057-5182-257a-03e7-5f8cf205ac0a,NL-HlmNHA_1478_19092K02,NL-HlmNHA_1478_19092K,02,K,"Kleinbeeld 1980",1980,"Presentatie bloemenmeisjes, Bloemendaal",84958,"Bloemen en bloemenmeisjes",NHA012000002_B_0415,Bloemendaal,,20-03-1980,NL-HlmNHA_1478_19092K,,NL-HlmNHA_1478_19092K02_04,cf9896fb-ad3a-7ff7-1958-9113851d2606,NL-HlmNHA_1478_19092K02_04,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_19092K02/"
d446bdf3-e74e-8595-f246-007dfc062998,NL-HlmNHA_1478_09925K00,NL-HlmNHA_1478_09925K,00,K,"Kleinbeeld 1971",1971,"Haarlem - VVV",50032,"Voetbal Haarlem",NHA012000021_V_0734,,,03-10-1971,NL-HlmNHA_1478_09925K,,NL-HlmNHA_1478_09925K00_20,a9a995e8-6606-ddf5-c03a-11efae350077,NL-HlmNHA_1478_09925K00_20,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_09925K00/"
3f865a3c-68f4-19ba-b29d-80421bb20889,NL-HlmNHA_1478_29431K00,NL-HlmNHA_1478_29431K,00,K,"Kleinbeeld 1988",1988,"Sfeer honkbalstadion",134597,Honkbal,NHA012000008_H_0379,,,13-08-1988,NL-HlmNHA_1478_29431K,,NL-HlmNHA_1478_29431K00_20,e94f55b9-194a-917c-fec1-9de8617d3ef1,NL-HlmNHA_1478_29431K00_20,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_29431K00/"
8612a695-32f7-9a8c-028f-c18c9fa1b541,NL-HlmNHA_1478_12421K00,NL-HlmNHA_1478_12421K,00,K,"Kleinbeeld 1973",1973,"St. Maarten in Vissershuis IJmuiden.",55908,"St. Maarten",NHA012000018_S_0045,,,09-11-1973,NL-HlmNHA_1478_12421K,,NL-HlmNHA_1478_12421K00_03,e4f7118c-fef3-ec98-380b-1a42ba49e34b,NL-HlmNHA_1478_12421K00_03,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_12421K00/"
b4eae59d-3867-ab99-ce43-db19a4712884,NL-HlmNHA_1478_19230K01,NL-HlmNHA_1478_19230K,01,K,"Kleinbeeld 1980",1980,"Interieur clandestien bewoonde bollenschuur, Noordwijkerhout",85515|85516,"Bollen en bollenstreek, bollenveld, bollen|Wonen en woningsnood",NHA012000002_B_0491|NHA012000022_W_0332,Noordwijkerhout,,23-04-1980,NL-HlmNHA_1478_19230K,,NL-HlmNHA_1478_19230K01_02,9ada3402-ae89-8376-8ef7-dddd31d9cb43,NL-HlmNHA_1478_19230K01_02,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_19230K01/"
3c4e3adf-4f0a-27c1-12bb-2f1c09229b8a,NL-HlmNHA_1478_00612K00,NL-HlmNHA_1478_00612K,00,K,"Kleinbeeld 1963",1963,"IJmuiden, vogels bij de Kleine Sluis",24173,Vogels,NHA012000021_V_0350,,,15-02-1963,NL-HlmNHA_1478_00612K,,NL-HlmNHA_1478_00612K00_11,f79ba6c6-9fdb-9faf-2dee-ebc80cfd93fa,NL-HlmNHA_1478_00612K00_11,"/VeleHanden Fotopersbureau De Boer/Batch_01/NL-HlmNHA_1478_00612K00/"
68afec82-befe-8046-64f8-5a0d1b1757cd,NL-HlmNHA_1478_28563K00,NL-HlmNHA_1478_28563K,00,K,"Kleinbeeld 1988",1988,"Receptie opening nieuw restaurant Schiphol-Oost",130344|130345,"Opening, openingen, in gebruik name|Restaurant",NHA012000015_O_0147|NHA012000017_R_0010,Schiphol-Oost,,07-01-1988,NL-HlmNHA_1478_28563K,,NL-HlmNHA_1478_28563K00_27,51c4f0d4-c17d-4488-f10a-571552e9d7f6,NL-HlmNHA_1478_28563K00_27,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_28563K00/"
acf99943-ecc8-deaf-e51b-3c928581cd73,NL-HlmNHA_1478_28563K00,NL-HlmNHA_1478_28563K,00,K,"Kleinbeeld 1988",1988,"Ed Kruidhof wethouder, stadhuis Haarlem",130357,Wethouders,NHA012000022_W_0214,Haarlem,"Kruidhof, Ed",08-01-1988,NL-HlmNHA_1478_28563K,,NL-HlmNHA_1478_28563K00_38,47939535-68ef-4368-fdd7-eee417043517,NL-HlmNHA_1478_28563K00_38,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_28563K00/"
20457bdb-0e07-2200-64df-c3e42c1a6465,NL-HlmNHA_1478_16067K00,NL-HlmNHA_1478_16067K,00,K,"Kleinbeeld 1977",1977,"Keramiek SBK",73539,"Kunst en kunstvoorwerpen",NHA012000011_K_0426,,,14-10-1977,NL-HlmNHA_1478_16067K,,NL-HlmNHA_1478_16067K00_32,4d017e78-1ddb-5f24-9b50-3abc9c97c9ca,NL-HlmNHA_1478_16067K00_32,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_16067K00/"
19d0ffe1-7052-c27b-0f51-ebe61f071bb0,NL-HlmNHA_1478_15421K01,NL-HlmNHA_1478_15421K,01,K,"Kleinbeeld 1977",1977,"Interieur kruisgebouw Kenaupark",70810,Kruisverenigingen,NHA012000011_K_0389,"Haarlem, Kenaupark",,29-03-1977,NL-HlmNHA_1478_15421K,,NL-HlmNHA_1478_15421K01_06,88d30885-d016-90d5-1c14-598815268783,NL-HlmNHA_1478_15421K01_06,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_15421K01/"
4848e718-60ab-4e6e-d223-98b0035836d0,NL-HlmNHA_1478_22644K00,NL-HlmNHA_1478_22644K,00,K,"Kleinbeeld 1982",1982,"Kerst in Wilhelminakerk, Ged. Oude Gracht",99469,"Kerstmis en kerstbomen",NHA012000011_K_0134,"Haarlem, Gedempte Oude Gracht",,24-12-1982,NL-HlmNHA_1478_22644K,,NL-HlmNHA_1478_22644K00_34,fe403617-e0d5-62fb-4844-4d22b89ee797,NL-HlmNHA_1478_22644K00_34,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_22644K00/"
a15c6535-2af1-8268-6ac6-d356c3b720e9,NL-HlmNHA_1478_13817K01,NL-HlmNHA_1478_13817K,01,K,"Kleinbeeld 1975",1975,"NAC - Haarlem",61855|61856,"Voetbal|Voetbal Haarlem",NHA012000021_V_0508|NHA012000021_V_0730,,,11-05-1975,NL-HlmNHA_1478_13817K,,NL-HlmNHA_1478_13817K01_04,acf22fe0-5d74-7d33-8804-2aaf8fac066e,NL-HlmNHA_1478_13817K01_04,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_13817K01/"
c871938f-4928-cef5-af19-e8812ef99fbf,NL-HlmNHA_1478_12983K00,NL-HlmNHA_1478_12983K,00,K,"Kleinbeeld 1974",1974,"Bloemendaal - A.C.C.",57787,Cricket,NHA012000003_C_0206,,,23-05-1974,NL-HlmNHA_1478_12983K,,NL-HlmNHA_1478_12983K00_07,2e2ff24c-4c11-4b38-2bdb-00ac00fa896d,NL-HlmNHA_1478_12983K00_07,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_12983K00/"
8c651fd9-85b8-5513-48a6-25ff83f9a265,NL-HlmNHA_1478_22219K00,NL-HlmNHA_1478_22219K,00,K,"Kleinbeeld 1982",1982,"Prijsuitreiking Haarlemse Honkbalweek",97976,Honkbal,NHA012000008_H_0371,,,22-08-1982,NL-HlmNHA_1478_22219K,,NL-HlmNHA_1478_22219K00_03,26bda323-5f17-d195-fc60-e7d05d47ad3a,NL-HlmNHA_1478_22219K00_03,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_22219K00/"
cf5ad3a4-8f31-8194-d9a7-ed32bdafd483,NL-HlmNHA_1478_22219K00,NL-HlmNHA_1478_22219K,00,K,"Kleinbeeld 1982",1982,"1e schooldag kleuterschool terCleeff",97973,Scholen,NHA012000018_S_0561,,,22-08-1982,NL-HlmNHA_1478_22219K,,NL-HlmNHA_1478_22219K00_20,17b71720-f2e2-b68b-101a-61c37a58dc56,NL-HlmNHA_1478_22219K00_20,"/VeleHanden Fotopersbureau De Boer/Batch_04/NL-HlmNHA_1478_22219K00/"
214ffaec-6751-9c05-1732-7b1c4f464d30,NL-HlmNHA_1478_29452K00,NL-HlmNHA_1478_29452K,00,K,"Kleinbeeld 1988",1988,"Opbouwen Stuif Stuif Beyneshal",134734,"Stuif stuif",NHA012000018_S_0834,"Haarlem, Stationsplein",,19-08-1988,NL-HlmNHA_1478_29452K,,NL-HlmNHA_1478_29452K00_20,69fec352-04f4-f557-3d40-e9fc68f018e1,NL-HlmNHA_1478_29452K00_20,"/VeleHanden Fotopersbureau De Boer/Batch_06/NL-HlmNHA_1478_29452K00/"
9bef7cc4-9c98-6a5f-5a30-9d3672e7e1d9,NL-HlmNHA_1478_16373K02,NL-HlmNHA_1478_16373K,02,K,"Kleinbeeld 1978",1978,"Hoogovensschaaktoernooi : voor namen zie mapje",74787,Hoogovenschaaktoernooi,NHA012000008_H_0471,,,20-01-1978,NL-HlmNHA_1478_16373K,,NL-HlmNHA_1478_16373K02_04,351f0804-7b98-3e47-649d-cdb883d42f52,NL-HlmNHA_1478_16373K02_04,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_16373K02/"
8a1a9ef1-b718-5a33-f148-31aa5ff99aba,NL-HlmNHA_1478_16095K00,NL-HlmNHA_1478_16095K,00,K,"Kleinbeeld 1977",1977,"""Expositie ""Herfstgevoel"", wandkleed + keramiek, Cultureel Centrum, Z'voort""",73660,Expositie,NHA012000005_E_0167,,,25-10-1977,NL-HlmNHA_1478_16095K,,NL-HlmNHA_1478_16095K00_28,27138fea-ed94-64be-fb52-b7dab6f37018,NL-HlmNHA_1478_16095K00_28,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_16095K00/"
26dbcc82-21b2-a567-ce8f-d3db4d8f4d66,NL-HlmNHA_1478_26322K00,NL-HlmNHA_1478_26322K,00,K,"Kleinbeeld 1986",1986,"Twee wethouders, De Bruin en Koster stadhuis Haarlem",119227,Wethouders,NHA012000022_W_0213,"Haarlem, Grote Markt","Bruin, Jan de|Koster, Wiebe",15-05-1986,NL-HlmNHA_1478_26322K,,NL-HlmNHA_1478_26322K00_09,a90b9bf4-0bf4-a91b-7c1f-5e0e4cad95dc,NL-HlmNHA_1478_26322K00_09,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_26322K00/"
eff7d64b-f94b-3800-77e9-731a9de2378a,NL-HlmNHA_1478_26322K00,NL-HlmNHA_1478_26322K,00,K,"Kleinbeeld 1986",1986,"Turken bidden in moskee Lange Herenstraat",119226,Buitenlanders,NHA012000002_B_0769,"Haarlem, Lange Herenstraat",,15-05-1986,NL-HlmNHA_1478_26322K,,NL-HlmNHA_1478_26322K00_36,dad8664f-2950-07e7-4687-838b55b47f95,NL-HlmNHA_1478_26322K00_36,"/VeleHanden Fotopersbureau De Boer/Batch_05/NL-HlmNHA_1478_26322K00/"
a242cf20-420a-c5c4-2a1b-7509c69e1f1e,NL-HlmNHA_1478_06032K00,NL-HlmNHA_1478_06032K,00,K,"Kleinbeeld 1968",1968,"één april mop, vliegende pop",36645,"Eerste Steen",NHA012000005_E_0045,,,01-04-1968,NL-HlmNHA_1478_06032K,,NL-HlmNHA_1478_06032K00_23,e19cf54c-7056-d422-520b-0491c531f73a,NL-HlmNHA_1478_06032K00_23,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_06032K00/"
fe9c59f7-7230-6038-c1f2-6242dfb665dd,NL-HlmNHA_1478_17173K02,NL-HlmNHA_1478_17173K,02,K,"Kleinbeeld 1978",1978,"Jaarmarkt dorp Velsen",77973,Markt,NHA012000013_M_0077,,,24-09-1978,NL-HlmNHA_1478_17173K,,NL-HlmNHA_1478_17173K02_01,e6e5df09-5a41-dcd9-8af0-7d4d52f3bc0e,NL-HlmNHA_1478_17173K02_01,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_17173K02/"
ff0df777-eb18-0169-4526-1233cd3d2e2d,NL-HlmNHA_1478_09064K00,NL-HlmNHA_1478_09064K,00,K,"Kleinbeeld 1970",1970,"Vuurwerk verkopen",47278,Vuurwerk,NHA012000021_V_0433,,,30-12-1970,NL-HlmNHA_1478_09064K,,NL-HlmNHA_1478_09064K00_09,82d59a78-e67e-da0f-e184-07d8f11d4d30,NL-HlmNHA_1478_09064K00_09,"/VeleHanden Fotopersbureau De Boer/Batch 2/NL-HlmNHA_1478_09064K00/"
6d85a0c0-6c2d-ccdb-d819-0703129e19a8,NL-HlmNHA_1478_02266K00,NL-HlmNHA_1478_02266K,00,K,"Kleinbeeld 1964",1964,"100-jarige mevr. Lissone",26501,Personen,NHA012000016_P_0362,,,09-02-1964,NL-HlmNHA_1478_02266K,,NL-HlmNHA_1478_02266K00_27,cae475e0-d717-a403-1019-60cdbad27744,NL-HlmNHA_1478_02266K00_27,"/VeleHanden Fotopersbureau De Boer/Batch_01/NL-HlmNHA_1478_02266K00/"
b6fad842-24fa-c7c8-2f02-63cd9984f83f,NL-HlmNHA_1478_02266K00,NL-HlmNHA_1478_02266K,00,K,"Kleinbeeld 1964",1964,"Ripperda - Baarn",26504,Voetbal,NHA012000021_V_0551,,,09-02-1964,NL-HlmNHA_1478_02266K,,NL-HlmNHA_1478_02266K00_24,7176df8a-f005-3df1-1776-bf097d5c0c9c,NL-HlmNHA_1478_02266K00_24,"/VeleHanden Fotopersbureau De Boer/Batch_01/NL-HlmNHA_1478_02266K00/"
89b0cf4a-8c62-16e1-64c3-2faaf1d98894,NL-HlmNHA_1478_15864K01,NL-HlmNHA_1478_15864K,01,K,"Kleinbeeld 1977",1977,"Vernielingen trein, station Haarlem",72743|72744,Treinen|Vernielingen,NHA012000019_T_0313|NHA012000021_V_0190,,,17-08-1977,NL-HlmNHA_1478_15864K,,NL-HlmNHA_1478_15864K01_36,da939fef-59b5-82d4-230f-480377dccb6b,NL-HlmNHA_1478_15864K01_36,"/VeleHanden Fotopersbureau De Boer/Batch_03/NL-HlmNHA_1478_15864K01/"
